counter_party,timestamp,in_frequency,out_frequency,total_eth_received,total_eth_sent
0x219dc0681ce5183eac825b6143683e17c36b046d,2023-09-20 17:34:59,1,0,6.2e-08,0.0
0x21aa6ed22a82811b51b7755b7918c971e5ec2dfe,2023-11-20 07:40:59,1,0,0.0,0.0
0x21c094a73e41ce3b424af72944a2c0be291a1321,2023-09-24 09:30:59,1,0,1.16e-07,0.0
0x21c6cf31c09ecfe168a0b1cfeda8367f531f4bce,2023-06-04 07:36:23,2,0,7.5e-05,0.0
0x21da0ddb011ebbc8de450783e2c9cdfb6258de28,2023-09-21 08:38:11,1,0,5.48e-07,0.0
0x22067da1ad598f7c9498788e9caa98af7d6850bb,2023-09-17 12:24:35,1,0,3.31e-07,0.0
0x220866b1a2219f40e72f5c628b65d54268ca3a9d,2022-03-29 23:40:48,0,6,0.0,1.0
0x2229233c831a89d0ad562ad0628ff1fe6fb3255c,2023-09-16 15:47:59,1,0,6.43e-07,0.0
0x2246ac67ec283109ca8c6f74e0ec28b3d4a20151,2022-09-13 23:18:25,1,0,0.0,0.0
0x224e39bc530e7e1d0a15908228117efb3974d05c,2023-04-24 20:39:59,1,0,1e-05,0.0
0x227b66995bf4978701a24b93d52759ccdc4e66c3,2023-08-30 07:31:11,1,0,6.9e-06,0.0
0x22d46fd7365320a211cc5bd6bdb394021233ba88,2023-09-29 11:13:59,1,0,9.4e-07,0.0
0x22d48b5f228ab952e538c12fa72b85baccb9b901,2022-07-11 18:52:08,0,1,0.0,8.0
0x22d8333eb47b96d8e9530bccc467a1f99281489f,2022-06-20 16:05:22,1,0,0.001,0.0
0x231b0ee14048e9dccd1d247744d114a4eb5e8e63,2023-05-13 20:08:47,0,1,0.0,0.0
0x2328aec9fb3bf317cd62dd7fdec95f391ca1ab37,2023-10-04 02:57:59,1,0,0.001,0.0
0x232f4404a9b4ae3b5bf4a32225b1b7e44d79ebd5,2023-09-24 22:53:47,1,0,5.46e-07,0.0
0x2342a72b81aa460205e6fb324495fd52408ec7fd,2023-12-24 09:26:59,1,0,1.618e-05,0.0
0x2343a29437f25cd120ab86e3096ddf6e4d2d20c2,2023-05-15 00:19:11,1,0,0.00042,0.0
0x23559f4770593aceaf21dd1b8b8db45cf67ebce5,2022-09-15 12:14:35,1,0,6.942e-14,0.0
0x235b456985c61f06cfccd9b31d9b745d261bc903,2023-09-29 21:17:11,1,0,9.7e-08,0.0
0x23677133f24ef170379cf750906fda93385b36de,2023-09-25 14:43:47,1,0,6.03e-07,0.0
0x239e9ac25da236f49837ee81dcf8009fa9c57311,2023-09-25 07:58:11,1,0,9.24e-07,0.0
0x23b1ab7be972b0ed4c78ab47d28e5180a2b6f915,2023-10-04 07:51:47,1,0,9.63e-07,0.0
0x23bb9dcfcf386f0d5d361cdd6751d85483637a07,2023-09-19 11:21:11,1,0,9.72e-07,0.0
0x2404d3a3cfe9ecb51c21137d56dcce8e5cda1677,2023-10-04 10:21:11,1,0,4.44e-07,0.0
0x247dc7d033d62e973cedb2e37c34c2093421e018,2023-05-23 10:46:47,3,0,0.2,0.0
0x24a1b35ad3bc175fa7159479005308385ca4d866,2023-09-24 18:40:59,2,0,9.64e-07,0.0
0x24a9ec600f47a8317ca9fb3133a4ff5e25814d7e,2023-09-13 02:36:35,1,0,3.48e-07,0.0
0x251dda29df0281ad7aa247a17e76bdf580eaabf5,2023-02-28 11:19:47,1,0,0.0,0.0
0x253553366da8546fc250f225fe3d25d0c782303b,2023-04-19 18:21:23,0,2,0.0,0.0555331179322106
0x25432b521b3888b9232d4e9c119a9f9657d06ee7,2023-08-07 10:55:47,4,0,1.09e-07,0.0
0x254de210864dbfef1c0bca603e1049fad17d003a,2023-09-13 04:38:11,1,0,3.8e-07,0.0
0x258e219927f6cf61483610ded10de9547e8ae63f,2023-08-06 10:38:23,1,0,0.0,0.0
0x25cb121f37e90db1721924f03087147dccaa8c9d,2023-09-21 05:43:47,1,0,0.0001,0.0
0x25f882cdf71629440315afe62bc0c076f9218ccf,2023-04-27 19:29:35,1,0,0.0001,0.0
0x263a35a9498cabb6ddbbd4cd3ef9f2e9e6871fb0,2023-09-20 10:22:35,1,0,5.11e-07,0.0
0x266ce6f34fa7e3b2f3c82fa2724eeed48322d714,2023-09-13 05:17:47,1,0,1.41e-07,0.0
0x269665fb33600634102f3785cdb71b2255b6ef5f,2023-09-27 11:50:47,1,0,2.41e-07,0.0
0x26a72368876099bec42885f2726694ae6a673f57,2023-10-07 16:45:47,1,0,8.67e-07,0.0
0x26aca3728963790d565720b127920a0efdbfe554,2023-09-17 18:30:23,1,0,9.15e-07,0.0
0x26be3e85e1d7e07a36e6ce5a83fb08d120339edf,2023-09-15 08:09:35,1,0,3.64e-07,0.0
0x26cbe662c14d7ead237a430e695712aa46d49811,2022-11-17 18:00:47,3,0,0.0,0.0
0x26cc4a65dc232c04f88c3b2ed6e8121f5a310c34,2023-09-20 11:28:59,1,0,3.3e-08,0.0
0x26cfc34a83f3ea7f49710c5a5fbd652fcdcb7932,2023-09-18 09:35:47,1,0,3.1e-08,0.0
0x26f111b01c493ee856f6b120d37ae7c10c04f9e4,2023-09-18 01:38:35,1,0,7.22e-07,0.0
0x2702a118a0b5e1db054ef0520b10d7f419b171b3,2023-09-18 12:19:11,1,0,8.39e-07,0.0
0x2715785be95044cf900f5ab916775a4d263e06e5,2023-08-06 04:28:35,1,0,1e-05,0.0
0x272cc502909906d5a46ec2121928ff344b218391,2023-04-21 13:58:11,1,0,0.0005196586881736,0.0
0x277dcdb3f6a6cebe75b83b06d7f5e4701d9b38ce,2023-09-18 10:55:47,1,0,2.45e-07,0.0
0x27a11627f3d8c178bce40de0f97fa8e0f2df88e9,2023-09-28 17:28:11,1,0,9.04e-07,0.0
0x27bb8317c3360782e43f50aaedfafe28c3b60906,2023-09-25 06:55:11,1,0,1.75e-07,0.0
0x27bbf0ade4c91dbfc0550feb3d3074543f04b95c,2023-09-15 09:14:35,1,0,7.78e-07,0.0
0x283af0b28c62c092c9727f1ee09c02ca627eb7f5,2022-06-09 06:44:52,0,2,0.0,0.1558926896424465
0x28503c42a66b40af95b5acf3bb968425f233fae1,2023-09-18 09:02:23,1,0,7.57e-07,0.0
0x2850ce23cdb4a078ca0198c15ec7c7708cfa618f,2023-09-14 12:24:35,1,0,7.3e-07,0.0
0x2851bca42536cc4af74b3d36ec69b4c79646ce1e,2023-09-24 19:51:23,1,0,4.14e-07,0.0
0x28548a0c4be9118ccf4000d3da7051aba1b8a311,2023-04-19 09:38:59,1,0,1e-06,0.0
0x288453e74dae6408ada77171c3fb0616349125d7,2023-09-12 05:38:35,1,0,4.3e-07,0.0
0x288457ac35bbdf035845acb7f2a310bbf7a74c52,2023-04-19 11:06:35,1,0,0.0001,0.0
0x28965671e4aa7faedaff69f4e90d71c654569ba2,2023-09-30 03:56:11,1,0,7.54e-07,0.0
0x28aee09e4826cd2c00fd5626fbb69947c7bcc646,2023-02-10 15:39:11,1,0,6.47295276686e-07,0.0
0x2911127556e4ec658d5c68a6b2ce3e61d77c1b98,2023-08-27 16:23:23,2,0,3.002e-08,0.0
0x2912fe8a6ead08583812b7d4fa809634694a7053,2023-07-21 09:15:23,2,0,0.0,0.0
0x29429ec7672e45caccc17fd6b2bb074b03e33f82,2023-10-02 14:40:59,1,0,8.92e-07,0.0
0x2951e0578b242152aed339c22a61ef2c516b3bda,2023-04-19 06:02:47,1,0,4.762403680386e-06,0.0
0x295b5345c1075bd0d42d2f5063bf610fcf416adf,2023-09-28 13:42:59,1,0,4.18e-07,0.0
0x299c0ab3332cfc5cfc83ea668879529e3b653446,2022-10-28 08:43:59,1,0,0.00064708,0.0
0x2a3dd3eb832af982ec71669e178424b10dca2ede,2023-03-25 11:13:35,0,1,0.0,0.01
0x2a4661588de457b3e26ff132b0772a32c7534f23,2023-09-25 08:30:59,1,0,1.21e-07,0.0
0x2a580728a6c6aa17c7d255ccfb1b3aff68ee4b4e,2023-09-23 22:53:59,1,0,5.21e-07,0.0
0x2a5c92f19053e14b616d8fc11e09f04eae7c6c64,2023-08-07 01:45:23,1,0,0.0001,0.0
0x2a806b794e5b5d1b72364785a8c9443762df834b,2023-09-27 18:27:35,1,0,4.27e-07,0.0
0x2ad2a8329e679eddd7613128d23e2af8adbfec51,2023-09-15 08:50:11,1,0,8.12e-07,0.0
0x2af94292af2744580f06d5d30e88769d69be72d9,2023-09-30 04:25:11,1,0,2.28e-07,0.0
0x2af9d38f48967a7d7340c0cd89ac75d101e36df1,2023-09-29 02:29:11,1,0,7.3e-07,0.0
0x2b007d11377146ecd5bec77b9b20a0ad74c95f7f,2023-10-02 10:00:47,1,0,7.02e-07,0.0
0x2ba7f255e63fd106d68f90ef63327c0b9f4097eb,2023-08-27 16:12:23,3,0,1.06e-07,0.0
0x2bc0b80b24551461149b4204aadd4ade5cb68f43,2022-11-21 02:40:35,2,0,0.0,0.0
0x2bcb5841170b298cba015364489e350c202710a8,2023-04-30 12:48:47,1,0,0.0001,0.0
0x2bfc2b77b629d6432825b82ae9497ced940450fd,2023-09-25 23:49:23,1,0,6.76e-07,0.0
0x2c27e495e265c19d95fc427623b623c845b45408,2023-09-24 10:10:35,1,0,3.75e-07,0.0
0x2c43708317d32d7487ebbb7d3375b5d7dc4bbda2,2023-09-13 04:49:35,1,0,9.15e-07,0.0
0x2c64a1d5d602e7fb6d21da6211dcecc6e17a0649,2023-10-15 14:42:35,1,0,1e-05,0.0
0x2c7d0f4d65443fc0be02a163c8275f6b69edf682,2023-09-24 18:16:47,1,0,6e-07,0.0
0x2c8a4769aa83b02b45ba8ed6ac41ecb1bf6b161c,2023-09-30 03:15:23,1,0,8.71e-07,0.0
0x2ce780d7c743a57791b835a9d6f998b15bbba5a4,2023-02-10 17:18:35,1,0,1.0,0.0
0x2d2a7eebfdacd8c8c7104a1f69a2ce25bf3d36b9,2023-10-03 10:09:59,1,0,6.43e-07,0.0
0x2d44851fc587467f6f50a0856e823c4ed50b255c,2023-04-09 15:21:11,1,0,0.0001,0.0
0x2d831d552230cb6e74eb8a95a8426e939c279f8f,2023-09-23 02:00:47,1,0,8.56e-07,0.0
0x2db04ad9b6177e5e5765fe0c3b5327d9acfc3be4,2023-03-23 15:42:59,1,0,0.0001,0.0
0x2db1713c83eb06b40a9fb973da44e1091e223932,2023-09-24 08:35:35,1,0,4.06e-07,0.0
0x2db40535a1d4b457738b30e6c28c3ad16c57b1bc,2023-09-17 13:52:59,1,0,2.57e-07,0.0
0x2dccab10996a65103a8585411e6afbf924c1d4bf,2023-09-17 06:41:59,1,0,2.88e-07,0.0
0x2e09bf316affb39ca89a1517e5f571dacffbab26,2023-02-10 20:25:11,2,0,0.001,0.0
0x2e1823761fb4638b8e6081e92e20c3712b438e2c,2023-09-14 11:08:47,2,0,5.96e-07,0.0
0x2eaa8de32a2492da5388b2a39371d777040a6878,2023-07-28 03:39:59,1,0,0.0001,0.0
0x2ec2df6ff862faf61ded666a90f4faaba62ca982,2023-08-10 13:15:11,4,0,5.403999999999999e-06,0.0
0x2ee2b158e167ae94bba3180b27619d1e38db95bd,2023-11-22 20:34:47,1,0,0.006,0.0
0x2efa31dd32c0f8071783c0e007681c09e2f10a25,2023-09-20 10:12:59,1,0,4.7e-07,0.0
0x2f394fad499fb20457cc7681b415d7ccb71f5d00,2023-09-26 06:35:35,1,0,3.82e-07,0.0
0x2f5d83963aad762f421153c75dbad14f0feb4aa2,2023-10-06 06:02:11,1,0,0.0004,0.0
0x2f60d2bb84eb8df6951f7215ef035ef052ba2725,2023-09-10 23:17:47,1,0,0.0007,0.0
0x2f676ae462ba3131c5ff15cf6fc1e81999219063,2023-12-26 10:28:23,1,0,1e-05,0.0
0x2f8d962a6784a494bcce7d17b46e5da1b7591bd0,2023-09-17 16:30:35,1,0,1.5e-08,0.0
0x2fa4417d2400665b662240847c17a4f573a87fb3,2023-04-28 08:47:59,1,0,0.0,0.0
0x301a6d7cc2866327a0ad6977f39523e8a0532386,2023-02-24 04:19:59,1,0,1e-09,0.0
0x301d0ed389be7fc0b066e39a1f1f7ddf58bb038c,2023-09-12 06:57:47,1,0,9.7e-08,0.0
0x309a33959bd2cda19473110db175e6a8595cae4b,2023-09-18 16:41:11,1,0,9.09e-07,0.0
0x310cad39e8e746254951a0f9b5aa812d028565f8,2023-09-13 04:48:23,1,0,2.2e-07,0.0
0x31148e9423e6abdcdcf4cd6b13cbebdeca29a9fe,2023-08-26 21:57:35,1,0,0.0,0.0
0x3149215b6880fe57dbbb4cd9c3d8235345d67038,2023-09-21 11:21:35,1,0,3.75e-07,0.0
0x314e9fee0ffe27f8fe1dac2daf2a6cff73c6a5b7,2023-09-24 09:14:11,1,0,2.45e-07,0.0
0x31886e145b714a261f05fc6575b2cab17eab4d66,2023-03-12 17:25:35,1,0,1e-05,0.0
0x318e901bbf31bdc3b64d44327eaae9230a37070f,2023-05-12 19:44:47,1,0,0.0,0.0
0x31ce966f89cd7a93920435bc63238235b94e3793,2023-09-14 08:56:11,1,0,9.63e-07,0.0
0x31de8d188cb82509a534746a374075a3fc93f580,2023-12-07 12:39:23,1,0,1e-05,0.0
0x31faa96ea12584fe3d9bf27a14cdfa7922bb5af9,2022-04-05 00:03:33,1,0,1e-05,0.0
0x324885e4ae5a9900dc3860c6b41b3272fb66b4a5,2023-03-14 15:10:59,1,0,0.001,0.0
0x324b1ebde8efd6b9ba017484f164aa230cd17c0b,2023-09-15 16:23:59,1,0,8.4e-07,0.0
0x3261544b998d3d7224f0d1a7ed7421978de310ef,2023-09-18 05:18:35,1,0,5.31e-07,0.0
0x3262294aa1f2f144f322bc7cd22145501281bf33,2023-10-02 05:54:23,1,0,5.67e-07,0.0
0x32b5ca9018c5e335796c2e6b15783ee422ff5e0e,2022-10-18 06:50:47,1,0,0.0,0.0
0x32c82319760bff91f85a15770a9d4c3f5f3fc731,2023-07-11 01:56:47,1,0,2e-09,0.0
0x32d45f5684bd77abb7952840c38683bf0e4fdb78,2023-05-04 03:50:47,1,0,0.0,0.0
0x32dd5269a013623d6b849ebbc658d7dba4755a0c,2023-09-21 10:16:59,1,0,5.68e-07,0.0
0x32f2f4920ca2643f69cd3ec06fc024672d9bdd3e,2023-09-16 18:21:59,1,0,2.68e-07,0.0
0x333d232dd5dfb20bc412b7da9aaa7573511b8ce1,2023-07-10 04:27:35,2,0,3.8e-07,0.0
0x3353c056448549124df4b7c01f7f3c64d5f03a48,2023-09-26 13:20:23,1,0,1.74e-07,0.0
0x3362356c402cf1886dbeb81aa50926386af7bbb8,2023-09-15 14:46:47,1,0,1.23e-07,0.0
0x3375ee65bc2e19d61e2ef6b3ae4f114cf266d6da,2023-09-17 07:51:23,1,0,3.37e-07,0.0
0x3377f137a9149c14b439749ca30271a7ae7018d0,2023-09-14 10:26:47,1,0,8.11e-07,0.0
0x33e11ddb7c2140c0cbb3b19a8b832c1693ddb2cd,2023-09-30 00:31:59,1,0,1.73e-07,0.0
0x34103e1190b824a44c6a638438d425cba21143ba,2023-03-07 09:30:47,0,2,0.0,0.0
0x34285f85b85c54f9afe9b034d196968d03cb5dae,2023-09-19 10:11:59,1,0,2.1e-07,0.0
0x342f9fd1cc95375e7e3568e26f696b59345baea0,2023-09-27 15:27:11,1,0,7.99e-07,0.0
0x3438c826d8701c293377d5a9550281ebf7212060,2023-10-16 03:39:47,1,0,0.002570103994856,0.0
0x34676d68ec2f860438f02fb73f33f594880c98b8,2022-11-27 23:39:35,1,0,0.0,0.0
0x34847c12cc38e32e28498560bb1e74f5ade45e5b,2023-04-11 13:00:47,1,0,0.0001,0.0
0x349256b2150349ae21ca2b94c7c9c0172dfa5688,2023-09-15 11:30:59,1,0,6.3e-08,0.0
0x34bca75822f68bca31d5b9ded471b26a58c8a99c,2023-09-24 10:34:47,1,0,8.55e-07,0.0
0x34bfb344281bb14514c83d0c8ae4b438294f0364,2023-09-24 12:36:23,1,0,8.97e-07,0.0
0x34d56cfbb591361c583452e91244606a26f614df,2023-08-09 22:19:35,1,0,0.0001,0.0
0x3510a06cd853b80dc0a85be6e6dcc83efbc92845,2022-08-23 02:04:59,1,0,0.0,0.0
0x351418c9b7e06433bd7a30f12a0fc2c71b4da2f6,2023-09-27 15:04:11,1,0,0.0,0.0
0x3529c595c3768d0d68bbc1397bc30952026b828e,2023-09-22 20:02:23,1,0,6.08e-07,0.0
0x3540da338929dbc7122aac55b43e023098cd76ef,2023-09-03 05:37:47,1,0,1e-10,0.0
0x355784934ef5616e6025c8dbdf84d6943217177f,2023-04-22 03:32:47,1,0,0.0001,0.0
0x3569ad51c14f98a413ce310e86dd2bf4f0b0f61c,2023-09-14 12:39:59,1,0,6.36e-07,0.0
0x356a1d6fdeaec132fbeaa7822e4bf4a9c77e0be8,2022-08-19 03:39:31,0,2,0.0,119.011
0x357362db9e53b1587bb99755421c7c7289fb16e7,2023-09-23 14:05:35,1,0,9.64e-07,0.0
0x3634c718059e5e940e05f5f1574d8670ec1d01ee,2023-09-15 13:51:59,1,0,1.37e-07,0.0
0x36892e0abffa04e1865afde09f6cd89f3fe5cfc1,2023-09-19 09:32:23,1,0,7.48e-07,0.0
0x36ab685c0c86b2882c2526b6a31030ae54578d39,2023-09-16 12:27:47,1,0,2.42e-07,0.0
0x36b52cca6af3ab2e1c417dedfe6339aff3a139f0,2023-09-16 04:09:47,1,0,2.7e-07,0.0
0x36dccb5ad063ed31a182e93efb383c636c2f3109,2023-09-21 11:29:59,1,0,1.16e-07,0.0
0x37150c841e5e2a0fcb6ad5515f9628584a5a492e,2023-09-19 11:10:47,1,0,4.23e-07,0.0
0x372ab0c6ebb6217f7670707e15bfd580456119fc,2023-09-29 23:30:35,1,0,4e-08,0.0
0x3736d441f8342cd252abcfd8d0401fc756983a79,2023-09-16 17:13:11,1,0,6.12e-07,0.0
0x374d5221a4367fe746cc6c92d333c6ce15386fcd,2023-04-19 05:14:23,1,0,0.001,0.0
0x376ecb4722cd9d85f9a4db02958b25904b77bb72,2023-07-13 05:06:23,1,0,0.0021,0.0
0x379bb3dfb6327a946adf04c1d3c785fc04f99f56,2023-09-24 06:55:47,1,0,7.95e-07,0.0
0x379ebc74cc41eb989c6711bc7ff71b665bfe0dca,2023-09-12 05:13:47,1,0,4.98e-07,0.0
0x37a3a15a5cb1b31719548fa56af11bb3b64cdbff,2023-12-28 19:47:23,2,0,0.1176944539305967,0.0
0x37bbf8f3644b60e4fd20e7efa097860d0273314c,2023-06-05 15:21:11,5,0,0.0,0.0
0x37bc38f4de896366690eb0202e47855c2633ab6b,2023-09-12 05:58:47,1,0,3.22e-07,0.0
0x37e6d9f20521a44c615fa2714227f05f10951812,2023-09-15 11:24:11,1,0,2.36e-07,0.0
0x37ff09b205aa80f0d8f94be4740bc72468bb7441,2023-09-22 06:33:59,1,0,4.59e-07,0.0
0x3866eea4be1c7d930393e3a21f9ccb46e224a384,2023-03-19 14:19:11,2,0,2e-18,0.0
0x3876764b2337093482e7cebfe8147ebd978e09f4,2023-09-24 21:22:35,1,0,3.32e-07,0.0
0x387b3a12dda5f9d8f9237f40715d5ee90dfa85ab,2023-02-10 18:08:23,1,0,0.001,0.0
0x387bb888ab86cfaea94c839b260680bfd64c6a27,2023-05-22 02:10:23,1,0,1e-05,0.0
0x3880df0e4f5a125fa2bcbf6acc88e30e9ba066b7,2023-09-23 06:27:11,1,0,1e-07,0.0
0x391192f54ac1145a0fc5310c90f017e0490bb5d9,2023-07-02 23:53:35,3,0,5.31e-06,0.0
0x3944b58efe2eb9e9c086e41811e8614978007580,2023-03-06 08:34:23,1,0,1e-05,0.0
0x394c75831ce748bf55c382cf73e1d49c78f40ec4,2023-09-25 11:04:11,1,0,3.61e-07,0.0
0x3985e447a55857cc2808d5d62bd6e2a658a5a745,2023-05-02 09:04:47,1,0,0.001,0.0
0x398c5d0c219ddc68b2a6095783c67d640e86f435,2023-09-19 19:07:59,1,0,6.56e-07,0.0
0x399a7dc36bb2ab9970e5cdd5916febb6207d2911,2023-09-28 08:04:11,1,0,9.16e-07,0.0
0x399f01169cf5002bc98bff2e8b5d525424271a74,2023-07-27 01:17:47,0,1,0.0,0.05
0x39b9d73573976161644801211e016423491dd495,2023-09-17 20:39:35,1,0,8.95e-07,0.0
0x39c1d4c6eb4f2a34e9521b6c8042ac070cb49b67,2023-09-20 06:44:59,1,0,5.61e-07,0.0
0x39cf8bb6adf890e1fefd4448db8651fc7cdc1c76,2022-11-01 08:10:47,0,3,0.0,200.0
0x39f12be28f7e521a8e960bb0142dddb6976eae60,2023-09-14 04:53:47,1,0,5.08e-07,0.0
0x39f752bc82e07e905322dafb2ac429d05585a84d,2023-09-24 01:24:47,1,0,3.71e-07,0.0
0x3a032abae376d2df9e5088734a8271224850217c,2023-09-13 02:28:47,1,0,7e-08,0.0
0x3a0bfa923bc4cdf6bd98c05b3e49ec6499e2ccb6,2023-09-12 05:24:11,1,0,1.4e-08,0.0
0x3a4290ea546643710fae23bcc52fcc2a1800c8aa,2023-09-24 17:54:59,1,0,5.3e-07,0.0
0x3a7a4b18c5b6c0ace5be913ef7dfa93a612f666a,2023-12-09 20:44:47,1,0,0.002,0.0
0x3a8ec7b39c37919358e554f7288185d9b75c7283,2022-08-17 05:57:51,0,1,0.0,10.0
0x3a91e471885b7949e59928927c3874c549d7e2ec,2023-08-10 15:27:11,1,0,0.0010807072148013,0.0
0x3a974a810355e6e7c48bae4e0f3c219778d8dc3d,2023-09-14 07:42:47,1,0,4.75e-07,0.0
0x3aec0d9e12786281b6a4290f9d2b75238f361433,2023-09-28 09:43:47,1,0,4.25e-07,0.0
0x3afada326d4524318ce93f5ed302ddb3af507b05,2022-08-12 18:42:18,0,1,0.0,1.2
0x3b0132bd5ad555b3fdffe089188e6f0844184a22,2023-09-15 12:20:59,1,0,7.02e-07,0.0
0x3b3919b2aaf50cc4b83003c4cf617c7f0b6d3bc4,2023-09-15 13:38:35,1,0,9.75e-07,0.0
0x3b49e78ccb199424917582c93ba92db0d220ce18,2023-04-30 12:12:23,1,0,0.0001,0.0
0x3b772a0f7ac2fd69678d1b1c8a67a947bb69c2c0,2023-09-19 13:07:47,1,0,8.66e-07,0.0
0x3bac63f5b76ee1b8301688f65e66fd3d80509e68,2023-09-24 05:28:23,1,0,5.16e-07,0.0
0x3c03dea857004fff15ac2b2c1341909896ea9f15,2023-05-10 06:37:47,3,0,0.0,0.0
0x3c18cfe609c48bda9702a196da0897c584c3a90d,2023-09-13 08:49:35,1,0,6.69e-07,0.0
0x3c40b5cb2f27c57e1c882919b67eb23f74d90760,2023-04-10 12:42:11,1,0,0.00012,0.0
0x3c6821d3ec49c95074c01740bf12c9caeeefe0dc,2023-09-27 04:14:35,1,0,1.7e-07,0.0
0x3d49d8a92274c5c7be99b331e05f3851eb51d234,2023-05-24 07:48:59,1,0,0.00027062427608,0.0
0x3d86e358c4f745f8787e483817a4d7879e6c85a2,2023-09-23 11:29:23,1,0,1.99e-07,0.0
0x3daa20270f8466550651d4fbcca0cba1a3f9c3e6,2023-09-22 15:09:35,1,0,7.26e-07,0.0
0x3dbf627bd346f384f65b4d5a2f619d283864b884,2023-09-16 15:32:47,1,0,1e-09,0.0
0x3e255879c712bfd7ce10ebb3d32f1be48c358c8a,2023-09-12 07:03:59,1,0,2.41e-07,0.0
0x3e4f5818cbc67a29dd1863dde194ad2d9f417125,2023-10-16 23:12:23,1,0,1e-06,0.0
0x3e55537b65527701dd6b101759fbbd4b33552808,2023-02-10 18:02:23,1,0,2.1305493759e-08,0.0
0x3ebfa3f8b8d91b886f8b62fd45f2afa1867be294,2023-09-21 17:24:23,1,0,2.95e-07,0.0
0x3ec5b42376bfbe988cc619a0acfe68049d4fb9bc,2023-09-16 01:21:23,1,0,1e-05,0.0
0x3ed7f88015471b29394f7f955116797fcbde8a2a,2023-08-07 10:55:35,2,0,4.0135e-08,0.0
0x3f123ec436a6893512b9f6509ad3b9b5bd5a20cf,2023-09-14 07:48:47,1,0,5.7e-08,0.0
0x3f3a2a3913027262bb2b25acbd0d7bed8a3c2dc7,2023-10-01 03:09:35,1,0,4.81e-07,0.0
0x3f64e3476892bcb67ce269890c93749c465a37fa,2023-04-23 11:22:23,1,0,1e-05,0.0
0x3fb74afab9af382a3b7d04362a3837ae46b8d1ab,2023-09-21 11:02:11,1,0,6.81e-07,0.0
0x3fc2e15129574e44e9a5f9361f0df3dbab859338,2022-07-31 15:23:01,0,2,0.0,300.0
0x3ff118a79074e7bba05345706ac74930c39b1d29,2023-10-31 17:35:11,1,0,0.0,0.0
0x400b6dfb867b21559c533e4e24f3e612c51faea6,2023-10-02 08:28:35,1,0,9.77e-07,0.0
0x4013a7400330c2856d7b0d9ea42f34dfb9bd7236,2023-09-16 17:58:35,1,0,3.14e-07,0.0
0x405f65543ec5741c4797c7bc1f88e52dec5c94f5,2023-09-30 19:59:59,1,0,4.3e-08,0.0
0x406516ee33ad45a7532737c174824b33eb5f416d,2023-07-31 12:20:11,1,0,1e-09,0.0
0x4066a0299031f4557641cb6fc80eefd61b5f9cfb,2023-10-01 01:48:11,1,0,1.8e-08,0.0
0x40a00a398a448f438a978481c5c865723c37753a,2023-10-12 12:33:59,4,0,1.0220000000000002e-05,0.0
0x40a50cf069e992aa4536211b23f286ef88752187,2023-02-15 08:41:59,0,3,0.0,254.21
0x413847914befa192b08987ea938871ce1292f5c8,2023-09-21 03:58:47,1,0,3.17e-07,0.0
0x414a473c2272138d1357c239079390ade81813d7,2023-08-27 16:08:35,2,0,1.5e-07,0.0
0x4166368ff7380da677879ebcd80daa77d71de4e4,2023-09-17 20:06:23,1,0,2.6e-07,0.0
0x416b9c0d8c1fc2799d395a1a344fca0cf65ba2d1,2023-09-11 17:30:23,1,0,6.07e-07,0.0
0x41a67119e744011221904fb9abcac80d4000767c,2023-09-21 18:17:23,1,0,8.53e-07,0.0
0x41a8e4d80e9175f5ddf96e306eddf4b6415fb088,2023-09-20 12:53:35,1,0,2.81e-07,0.0
0x41d00dcd2bb9d2000d0bdffd7b345debcee51cf7,2023-09-21 08:34:35,1,0,6.93e-07,0.0
0x41e7d91acd03d69debcff50dc47dc4f555cd6dae,2023-07-16 03:29:47,2,0,8.9e-09,0.0
0x421052b72ac8794d18183130d3062be394d4f787,2023-09-12 10:12:47,2,0,7.86e-07,0.0
0x421a50ffec5f60b498f1ec23c950b03217fe74af,2023-09-30 00:06:11,1,0,4.5e-07,0.0
0x425e0d31e47fd1efb6682ea2b48b9751451149e8,2023-02-11 01:41:59,1,0,0.0,0.0
0x427774d7a28fe8465f4d2e07e5fa8cb516931f69,2023-12-18 12:11:47,1,0,0.0040804181870639,0.0
0x427be947dde31c85e87ff70da0a1655238f3077b,2023-11-11 10:59:59,1,0,0.0,0.0
0x428481a0074828eb0130b294d32f3379cb4d6a42,2023-12-10 06:56:23,1,0,1e-05,0.0
0x429a990bb4b5f9a93abbd624d80132db0655835b,2023-09-16 16:32:59,1,0,4.93e-07,0.0
0x42ae0b92e4985ad0cde45e9c1aa72e7f5a130b9e,2023-01-09 22:47:23,1,0,0.0,0.0
0x42ddcdd2264dac0e352c2400976240a969dae543,2023-10-18 15:33:47,1,0,9.47e-07,0.0
0x42e84f0bce28696cf1d254f93dfdeaeeb6f0d67d,2023-06-17 15:25:35,1,0,0.0,0.0
0x42ef98a77fdae3fd6cd99620cdc6992487ebe88a,2023-03-16 06:22:35,1,0,0.001,0.0
0x42f3425d0cd80828d232fccd9cef15a39e7866e8,2023-09-27 12:20:59,1,0,1.33e-07,0.0
0x4305ee45178aaa26d2bd08208ea9d939408a6172,2023-04-25 08:02:59,1,0,0.0001,0.0
0x43078ac51b5206f9003602a894b1b5d12d9fa7cc,2023-09-05 09:01:23,1,0,0.0,0.0
